race_norm,driver,lap,lap_time_s,cum_time_s,gap_to_leader,gap_to_next,gap_to_prev,pit_time_s,lap_time_before,lap_time_after,delta_after_vs_before_s,pit_time_norm
,driver_001,1,134.928,134.928,22.434,1.218,2.105,,,,,
,driver_001,1,109.088,109.088,13.436,0.279,0.639,,,,,
,driver_001,1,167.473,167.473,66.805,,51.495,,,,,
,driver_001,1,107.175,107.175,3.871,0.789,0.614,,,,,
,driver_001,1,189.012,189.012,13.598,1.164,2.284,,,,,
,driver_001,1,86.188,86.188,0.0,0.743,,,,,,
,driver_001,1,107.572,107.572,0.0,1.503,,,,,,
,driver_001,1,106.989,106.989,1.368,0.766,1.368,,,,,
,driver_001,1,100.684,100.684,3.344,0.068,1.671,,,,,
,driver_001,1,88.299,88.299,1.312,1.542,1.312,,,,,
,driver_001,1,97.507,97.507,1.124,1.079,1.124,,,,,
,driver_001,1,177.228,177.228,20.022,1.638,2.078,,,,,
,driver_001,1,99.98,99.98,14.627,1.19,0.226,,,,,
,driver_001,1,93.114,93.114,1.654,0.825,0.903,,,,,
,driver_001,1,85.413,85.413,6.627,0.505,0.296,,,,,
,driver_001,1,88.367,88.367,0.0,0.492,,,,,,
,driver_001,1,119.979,119.979,15.048,6.295,1.171,,,,,
,driver_001,1,100.622,100.622,1.358,1.38,1.358,,,,,
,driver_001,1,96.989,96.989,1.989,0.913,0.542,,,,,
,driver_001,1,123.65,123.65,0.0,1.093,,,,,,
,driver_001,1,102.53,102.53,10.135,0.071,0.203,,,,,
,driver_001,1,86.332,86.332,0.0,0.629,,,,,,
,driver_001,1,84.0,84.0,0.0,1.596,,,,,,
,driver_001,1,130.539,130.539,21.174,1.239,4.924,,,,,
,driver_001,1,89.899,89.899,0.0,1.277,,,,,,
,driver_001,1,105.695,105.695,0.0,1.181,,,,,,
,driver_001,1,118.941,118.941,0.0,0.754,,,,,,
,driver_001,1,101.39,101.39,0.0,0.827,,,,,,
,driver_001,1,109.107,109.107,0.0,0.449,,,,,,
,driver_001,1,86.226,86.226,0.0,0.884,,,,,,
,driver_001,1,100.573,100.573,2.464,0.894,2.464,,,,,
,driver_001,1,130.775,130.775,4.864,1.859,0.743,,,,,
,driver_001,1,114.996,114.996,0.0,0.994,,,,,,
,driver_001,1,99.371,99.371,1.246,1.044,0.785,,,,,
,driver_001,1,113.819,113.819,3.499,1.153,0.486,,,,,
,driver_001,1,107.409,107.409,6.6,0.919,3.05,,,,,
,driver_001,1,121.465,121.465,0.0,1.478,,,,,,
,driver_001,1,108.599,108.599,13.713,0.448,0.58,,,,,
,driver_001,1,110.984,110.984,0.0,2.576,,,,,,
,driver_001,1,99.941,99.941,2.399,1.229,0.475,,,,,
,driver_001,1,114.05,114.05,0.848,1.937,0.848,,,,,
,driver_001,1,82.018,82.018,1.202,1.446,1.202,,,,,
,driver_001,1,109.228,109.228,3.596,0.498,0.628,,,,,
,driver_001,1,100.299,100.299,0.0,1.895,,,,,,
,driver_001,1,87.783,87.783,1.111,0.926,1.111,,,,,
,driver_001,1,94.01,94.01,0.0,1.354,,,,,,
,driver_001,1,112.423,112.423,1.969,0.775,1.969,,,,,
,driver_001,1,85.855,85.855,0.0,1.492,,,,,,
,driver_001,1,83.18,83.18,0.0,1.827,,,,,,
,driver_001,1,85.914,85.914,0.0,1.378,,,,,,
,driver_001,1,91.665,91.665,4.823,0.781,0.381,,,,,
,driver_001,1,127.166,127.166,0.0,1.419,,,,,,
,driver_001,1,134.026,134.026,7.079,0.925,0.905,,,,,
,driver_001,1,93.76,93.76,0.0,1.853,,,,,,
,driver_001,1,105.684,105.684,0.0,0.318,,,,,,
,driver_001,1,102.572,102.572,3.969,4.626,3.969,,,,,
,driver_001,1,120.785,120.785,0.0,1.596,,,,,,
,driver_001,1,104.097,104.097,8.743,0.378,0.521,,,,,
,driver_001,1,102.428,102.428,0.0,0.849,,,,,,
,driver_001,1,104.788,104.788,8.797,0.235,0.514,,,,,
,driver_001,1,97.359,97.359,4.358,0.837,0.335,,,,,
,driver_001,1,146.223,146.223,4.254,1.548,2.244,,,,,
,driver_001,1,92.425,92.425,0.0,1.109,,,,,,
,driver_001,1,90.833,90.833,2.258,1.731,2.258,,,,,
,driver_001,1,112.965,112.965,8.429,1.201,0.508,,,,,
,driver_001,1,124.866,124.866,5.009,2.435,2.985,,,,,
,driver_001,1,107.756,107.756,5.548,1.421,2.128,,,,,
,driver_001,1,87.28,87.28,7.365,0.081,0.402,,,,,
,driver_001,1,118.445,118.445,2.102,1.425,1.056,,,,,
,driver_001,1,99.884,99.884,8.742,0.299,0.374,,,,,
,driver_001,1,94.764,94.764,2.327,0.896,0.274,,,,,
,driver_001,1,106.354,106.354,5.647,1.696,1.682,,,,,
,driver_001,1,109.408,109.408,0.0,1.239,,,,,,
,driver_001,1,112.046,112.046,2.432,1.598,0.493,,,,,
,driver_001,1,117.101,117.101,3.04,1.459,3.04,,,,,
,driver_001,1,85.051,85.051,0.557,1.433,0.557,,,,,
,driver_001,1,163.356,163.356,4.495,2.102,3.371,,,,,
,driver_001,1,101.425,101.425,0.0,1.2,,,,,,
,driver_001,1,124.909,124.909,0.0,2.656,,,,,,
,driver_001,1,103.727,103.727,1.737,0.302,1.737,,,,,
,driver_001,1,98.829,98.829,0.0,1.132,,,,,,
,driver_001,1,103.872,103.872,2.267,0.588,2.267,,,,,
,driver_001,1,108.752,108.752,0.0,1.367,,,,,,
,driver_001,1,104.8,104.8,1.267,1.038,1.267,,,,,
,driver_001,1,179.371,179.371,0.0,1.51,,,,,,
,driver_001,1,89.408,89.408,1.528,0.785,0.918,,,,,
,driver_001,1,149.923,149.923,1.852,1.443,1.852,,,,,
,driver_001,1,112.636,112.636,0.927,2.549,0.927,,,,,
,driver_001,1,141.04,141.04,3.49,1.287,0.952,,,,,
,driver_001,1,125.742,125.742,7.87,0.712,0.941,,,,,
,driver_001,1,110.341,110.341,3.507,1.057,3.507,,,,,
,driver_001,1,144.99,144.99,0.0,3.755,,,,,,
,driver_001,1,73.718,73.718,0.951,1.054,0.951,,,,,
,driver_001,1,98.54,98.54,6.082,0.867,0.876,,,,,
,driver_001,1,209.672,209.672,2.601,1.895,0.606,,,,,
,driver_001,1,79.304,79.304,0.0,0.479,,,,,,
,driver_001,1,109.826,109.826,6.829,0.791,0.479,,,,,
,driver_001,1,106.128,106.128,4.09,0.858,0.726,,,,,
,driver_001,1,91.296,91.296,1.601,0.969,0.954,,,,,
,driver_001,1,92.008,92.008,2.17,0.795,0.88,,,,,
,driver_001,1,105.421,105.421,2.07,0.978,1.006,,,,,
,driver_001,1,102.467,102.467,0.0,1.02,,,,,,
,driver_001,1,92.536,92.536,4.145,1.351,0.918,,,,,
,driver_001,1,102.93,102.93,0.57,1.131,0.57,,,,,
,driver_001,1,86.652,86.652,1.399,1.298,1.399,,,,,
,driver_001,1,184.094,184.094,1.445,0.844,1.445,,,,,
,driver_001,1,86.376,86.376,2.441,0.753,0.637,,,,,
,driver_001,1,91.129,91.129,4.288,2.217,1.2,,,,,
,driver_001,1,100.664,100.664,4.113,0.35,0.638,,,,,
,driver_001,1,108.0,108.0,0.903,1.601,0.903,,,,,
,driver_001,1,98.801,98.801,7.216,0.274,0.705,,,,,
,driver_001,1,87.695,87.695,2.292,0.805,0.817,,,,,
,driver_001,1,131.543,131.543,11.364,2.624,0.719,,,,,
,driver_001,1,117.421,117.421,0.0,1.443,,,,,,
,driver_001,1,93.688,93.688,6.23,0.815,0.383,,,,,
,driver_001,1,89.086,89.086,1.607,0.515,1.607,,,,,
,driver_001,1,99.924,99.924,5.586,0.235,1.005,,,,,
,driver_001,1,120.321,120.321,7.549,1.413,0.191,,,,,
,driver_001,1,84.441,84.441,1.873,0.982,0.488,,,,,
,driver_001,1,132.382,132.382,5.716,2.021,1.076,,,,,
,driver_001,1,96.034,96.034,0.823,0.677,0.823,,,,,
,driver_001,1,104.036,104.036,0.0,0.884,,,,,,
,driver_001,1,112.235,112.235,7.176,2.697,1.409,,,,,
,driver_001,1,142.459,142.459,4.285,1.042,0.792,,,,,
,driver_001,1,77.354,77.354,5.848,0.632,0.323,,,,,
,driver_001,1,94.107,94.107,9.268,0.757,0.704,,,,,
,driver_001,1,94.887,94.887,1.074,0.739,1.074,,,,,
,driver_001,1,97.325,97.325,10.814,1.38,0.465,,,,,
,driver_001,1,102.031,102.031,0.0,1.084,,,,,,
,driver_001,1,120.534,120.534,0.95,0.82,0.461,,,,,
,driver_001,1,94.895,94.895,0.434,1.15,0.434,,,,,
,driver_001,1,124.841,124.841,7.931,1.314,0.564,,,,,
,driver_001,1,95.67,95.67,0.0,3.107,,,,,,
,driver_001,1,108.919,108.919,1.075,1.047,1.075,,,,,
,driver_001,1,85.806,85.806,0.869,0.898,0.869,,,,,
,driver_001,1,86.176,86.176,0.0,1.656,,,,,,
,driver_001,1,79.399,79.399,1.734,0.988,1.734,,,,,
,driver_001,1,93.423,93.423,0.0,1.456,,,,,,
,driver_001,1,106.593,106.593,1.778,1.017,1.778,,,,,
,driver_001,1,99.326,99.326,4.445,0.426,1.062,,,,,
,driver_001,1,101.774,101.774,5.097,1.099,0.294,,,,,
,driver_001,1,93.417,93.417,0.0,1.256,,,,,,
,driver_001,1,101.038,101.038,4.187,1.134,0.793,,,,,
,driver_001,1,106.379,106.379,1.292,1.092,1.292,,,,,
,driver_001,1,100.229,100.229,2.375,1.342,2.375,,,,,
,driver_001,1,119.387,119.387,0.0,1.221,,,,,,
,driver_001,1,89.425,89.425,3.772,1.315,0.578,,,,,
,driver_001,1,111.045,111.045,2.894,0.838,0.728,,,,,
,driver_001,1,134.661,134.661,28.991,1.972,4.299,,,,,
,driver_001,1,89.423,89.423,1.203,0.26,1.203,,,,,
,driver_001,1,152.716,152.716,21.981,1.827,8.36,,,,,
,driver_001,1,105.471,105.471,11.745,0.708,0.247,,,,,
,driver_001,1,108.064,108.064,8.077,0.456,0.98,,,,,
,driver_001,1,109.848,109.848,2.825,0.634,0.717,,,,,
,driver_001,1,98.874,98.874,8.358,0.287,0.822,,,,,
,driver_001,1,96.328,96.328,1.738,0.503,0.666,,,,,
,driver_001,1,85.72,85.72,1.017,0.462,0.096,,,,,
,driver_001,1,140.323,140.323,23.795,0.313,5.524,,,,,
,driver_001,1,129.422,129.422,16.078,1.152,1.779,,,,,
,driver_001,1,96.592,96.592,3.821,0.586,0.589,,,,,
,driver_001,1,101.635,101.635,8.767,0.497,0.86,,,,,
,driver_001,1,111.642,111.642,0.0,1.408,,,,,,
,driver_001,1,104.787,104.787,5.329,0.578,0.653,,,,,
,driver_001,1,96.072,96.072,0.0,1.15,,,,,,
,driver_001,1,130.729,130.729,27.414,39.497,6.108,,,,,
,driver_001,1,85.489,85.489,0.0,0.709,,,,,,
,driver_001,1,147.161,147.161,1.428,1.821,1.004,,,,,
,driver_001,1,93.767,93.767,0.865,1.585,0.865,,,,,
,driver_001,1,131.18,131.18,5.988,1.022,0.65,,,,,
,driver_001,1,125.768,125.768,3.978,1.278,0.47,,,,,
,driver_001,1,91.485,91.485,2.207,1.362,2.207,,,,,
,driver_001,1,81.209,81.209,0.663,0.915,0.663,,,,,
,driver_001,1,112.049,112.049,0.0,1.931,,,,,,
,driver_001,1,122.304,122.304,3.728,0.55,0.615,,,,,
,driver_001,1,84.315,84.315,2.116,0.922,0.981,,,,,
,driver_001,1,109.867,109.867,1.422,0.959,1.422,,,,,
,driver_001,1,110.478,110.478,3.453,0.563,3.453,,,,,
,driver_001,1,114.419,114.419,4.288,0.792,0.993,,,,,
,driver_001,1,93.847,93.847,1.001,1.451,1.001,,,,,
,driver_001,1,86.378,86.378,0.297,1.027,0.297,,,,,
,driver_001,1,131.904,131.904,11.931,0.714,0.83,,,,,
,driver_001,1,94.233,94.233,0.0,1.241,,,,,,
,driver_001,1,119.538,119.538,1.293,3.16,1.293,,,,,
,driver_001,1,92.476,92.476,3.55,0.912,0.254,,,,,
,driver_001,1,104.859,104.859,0.0,1.48,,,,,,
,driver_001,1,116.522,116.522,2.482,1.993,0.791,,,,,
,driver_001,1,118.069,118.069,0.0,1.565,,,,,,
,driver_001,1,94.404,94.404,0.0,0.674,,,,,,
,driver_001,1,115.147,115.147,26.401,20.741,14.635,,,,,
,driver_001,1,96.522,96.522,0.454,1.023,0.454,,,,,
,driver_001,1,82.718,82.718,3.058,1.011,1.25,,,,,
,driver_001,1,102.614,102.614,8.234,1.536,1.459,,,,,
,driver_001,1,102.63,102.63,1.287,1.623,1.287,,,,,
,driver_001,1,79.258,79.258,2.826,0.482,0.899,,,,,
,driver_001,1,115.21,115.21,1.915,0.449,0.626,,,,,
,driver_001,1,101.297,101.297,1.908,1.241,1.908,,,,,
,driver_001,1,92.011,92.011,4.894,0.709,0.498,,,,,
,driver_001,1,92.408,92.408,1.525,0.894,0.785,,,,,
,driver_001,1,106.407,106.407,0.0,1.984,,,,,,
,driver_001,1,107.49,107.49,0.0,1.637,,,,,,
,driver_001,1,112.789,112.789,1.896,0.754,1.896,,,,,
,driver_001,1,109.12,109.12,4.761,0.124,0.715,,,,,
,driver_001,1,87.298,87.298,0.725,0.703,0.725,,,,,
,driver_001,1,85.16,85.16,0.0,1.03,,,,,,
,driver_001,1,97.881,97.881,3.31,1.319,0.311,,,,,
,driver_001,1,103.446,103.446,8.208,0.208,0.524,,,,,
,driver_001,1,84.142,84.142,2.42,1.264,0.968,,,,,
,driver_001,1,89.689,89.689,0.0,1.527,,,,,,
,driver_001,1,125.599,125.599,2.899,0.574,2.899,,,,,
,driver_001,1,117.652,117.652,0.0,0.553,,,,,,
,driver_001,1,91.686,91.686,0.0,1.114,,,,,,
,driver_001,1,99.642,99.642,0.0,1.641,,,,,,
,driver_001,1,116.952,116.952,6.025,0.691,0.718,,,,,
,driver_001,1,114.646,114.646,7.845,0.626,0.205,,,,,
,driver_001,1,102.288,102.288,3.269,0.374,0.629,,,,,
,driver_001,1,118.693,118.693,0.0,1.406,,,,,,
,driver_001,1,113.406,113.406,3.297,0.596,0.761,,,,,
,driver_001,1,115.51,115.51,0.0,1.679,,,,,,
,driver_001,1,104.363,104.363,8.172,0.395,1.017,,,,,
,driver_001,1,101.289,101.289,4.373,0.776,0.265,,,,,
,driver_001,1,90.539,90.539,2.627,0.789,0.638,,,,,
,driver_001,1,108.152,108.152,0.0,0.877,,,,,,
,driver_001,1,2483.804,2483.804,27.474,4.805,4.86,,,,,
,driver_001,1,75.725,75.725,0.0,0.664,,,,,,
,driver_001,1,112.7,112.7,0.788,0.739,0.788,,,,,
,driver_001,1,81.105,81.105,0.832,0.859,0.832,,,,,
,driver_001,1,89.674,89.674,2.051,0.68,0.329,,,,,
,driver_001,1,134.12,134.12,0.0,1.354,,,,,,
,driver_001,1,85.071,85.071,2.975,0.799,0.003,,,,,
,driver_001,1,112.331,112.331,0.0,0.952,,,,,,
,driver_001,1,183.685,183.685,0.0,0.828,,,,,,
,driver_001,1,102.142,102.142,1.313,1.215,1.313,,,,,
,driver_001,1,129.395,129.395,0.0,1.557,,,,,,
,driver_001,1,104.362,104.362,4.035,0.612,0.752,,,,,
,driver_001,1,90.569,90.569,0.0,1.076,,,,,,
,driver_001,1,151.397,151.397,1.825,1.13,1.825,,,,,
,driver_001,1,115.242,115.242,0.589,1.836,0.589,,,,,
,driver_001,1,84.169,84.169,1.125,1.287,1.125,,,,,
,driver_001,1,128.196,128.196,12.196,1.378,0.355,,,,,
,driver_001,1,134.661,134.661,0.0,8.214,,,,,,
,driver_001,1,86.705,86.705,0.0,1.073,,,,,,
,driver_001,1,86.434,86.434,0.0,2.085,,,,,,
,driver_001,1,102.307,102.307,0.0,0.818,,,,,,
,driver_001,1,73.741,73.741,2.19,1.567,0.928,,,,,
,driver_001,1,85.666,85.666,2.05,0.953,2.05,,,,,
,driver_001,1,78.184,78.184,0.0,2.879,,,,,,
,driver_001,1,96.359,96.359,0.0,1.492,,,,,,
,driver_001,1,112.322,112.322,0.0,1.416,,,,,,
,driver_001,1,94.531,94.531,0.0,1.341,,,,,,
,driver_001,1,95.234,95.234,0.0,1.038,,,,,,
,driver_001,1,90.059,90.059,9.238,1.035,0.124,,,,,
,driver_001,1,165.811,165.811,13.882,1.863,1.391,,,,,
,driver_001,1,120.979,120.979,5.47,0.665,0.587,,,,,
,driver_001,1,86.209,86.209,2.813,0.879,1.049,,,,,
,driver_001,1,143.334,143.334,0.0,0.944,,,,,,
,driver_001,1,77.789,77.789,5.067,0.358,0.402,,,,,
,driver_001,1,99.041,99.041,9.149,2.127,3.003,,,,,
,driver_001,1,100.9,100.9,5.395,1.529,0.441,,,,,
,driver_001,1,77.881,77.881,0.0,0.606,,,,,,
,driver_001,1,111.824,111.824,0.0,2.07,,,,,,
,driver_001,1,87.403,87.403,1.799,1.548,1.799,,,,,
,driver_001,1,103.228,103.228,2.911,1.604,1.676,,,,,
,driver_001,1,77.453,77.453,1.342,0.511,1.342,,,,,
,driver_001,1,104.671,104.671,0.0,1.514,,,,,,
,driver_001,1,106.347,106.347,2.514,1.642,1.073,,,,,
,driver_001,1,95.032,95.032,1.522,0.767,1.522,,,,,
,driver_001,1,87.702,87.702,1.512,1.74,1.512,,,,,
,driver_001,1,142.988,142.988,0.0,1.362,,,,,,
,driver_001,1,105.494,105.494,7.838,2.667,3.799,,,,,
,driver_001,1,127.777,127.777,0.0,2.135,,,,,,
,driver_001,1,83.978,83.978,0.898,0.914,0.898,,,,,
,driver_001,1,118.378,118.378,5.809,1.07,0.773,,,,,
,driver_001,1,84.134,84.134,6.495,2.173,2.473,,,,,
,driver_001,1,112.533,112.533,0.371,0.703,0.371,,,,,
,driver_001,1,105.023,105.023,1.714,0.749,0.479,,,,,
,driver_001,1,84.418,84.418,0.0,1.334,,,,,,
,driver_001,1,104.701,104.701,2.989,0.836,0.303,,,,,
,driver_001,1,101.458,101.458,0.0,1.154,,,,,,
,driver_001,1,103.122,103.122,5.838,0.363,0.599,,,,,
,driver_001,1,88.755,88.755,0.0,1.794,,,,,,
,driver_001,1,111.502,111.502,9.974,0.628,0.416,,,,,
,driver_001,1,83.099,83.099,4.7,0.007,0.593,,,,,
,driver_001,1,87.111,87.111,4.23,0.637,0.613,,,,,
,driver_001,1,116.558,116.558,32.355,,10.271,,,,,
,driver_001,1,110.16,110.16,6.437,1.145,0.871,,,,,
,driver_001,1,130.437,130.437,5.068,1.592,2.084,,,,,
,driver_001,1,74.84,74.84,2.79,0.616,0.439,,,,,
,driver_001,1,101.711,101.711,1.376,1.168,1.376,,,,,
,driver_001,1,112.282,112.282,1.288,2.244,1.288,,,,,
,driver_001,1,136.349,136.349,14.303,2.66,3.742,,,,,
,driver_001,1,114.378,114.378,2.569,1.522,0.579,,,,,
,driver_001,1,110.683,110.683,1.079,0.996,1.079,,,,,
,driver_001,1,111.641,111.641,0.0,0.685,,,,,,
,driver_001,1,88.585,88.585,4.347,0.523,1.195,,,,,
,driver_001,1,128.558,128.558,5.192,0.969,0.495,,,,,
,driver_001,1,129.204,129.204,4.001,2.163,2.402,,,,,
,driver_001,1,185.275,185.275,4.055,0.946,1.15,,,,,
,driver_001,1,90.241,90.241,3.495,0.977,0.852,,,,,
,driver_001,1,122.141,122.141,2.454,0.206,1.24,,,,,
,driver_001,1,104.369,104.369,0.0,1.681,,,,,,
,driver_001,1,109.559,109.559,1.738,1.044,1.001,,,,,
,driver_001,1,102.702,102.702,2.278,1.12,1.289,,,,,
,driver_001,1,103.828,103.828,4.182,0.215,1.755,,,,,
,driver_001,1,98.26,98.26,2.307,0.326,1.234,,,,,
,driver_001,1,100.632,100.632,1.488,0.468,0.772,,,,,
,driver_001,1,106.078,106.078,14.786,1.385,0.241,,,,,
,driver_001,1,119.009,119.009,1.441,1.36,1.441,,,,,
,driver_001,1,87.982,87.982,5.996,0.953,1.08,,,,,
,driver_001,1,151.257,151.257,50.983,,36.933,,,,,
,driver_001,1,102.688,102.688,6.242,0.749,0.361,,,,,
,driver_001,1,111.297,111.297,0.0,0.705,,,,,,
,driver_001,1,125.704,125.704,13.598,0.096,1.235,,,,,
,driver_001,1,88.284,88.284,0.633,1.136,0.633,,,,,
,driver_001,1,103.509,103.509,6.283,0.462,1.022,,,,,
,driver_001,1,103.486,103.486,5.535,0.908,0.621,,,,,
,driver_001,1,109.116,109.116,5.849,0.885,0.441,,,,,
,driver_001,1,108.108,108.108,0.0,0.632,,,,,,
,driver_001,1,107.827,107.827,1.48,0.689,1.48,,,,,
,driver_001,1,92.932,92.932,10.162,0.99,0.528,,,,,
,driver_001,1,86.062,86.062,3.752,1.184,0.57,,,,,
,driver_001,1,110.539,110.539,0.0,0.914,,,,,,
,driver_001,1,100.107,100.107,0.0,1.107,,,,,,
,driver_001,1,81.643,81.643,1.697,1.106,0.48,,,,,
,driver_001,1,84.976,84.976,4.739,0.641,0.018,,,,,
,driver_001,1,111.661,111.661,1.669,0.889,1.669,,,,,
,driver_001,1,125.779,125.779,1.633,1.594,1.633,,,,,
,driver_001,1,107.286,107.286,1.378,0.656,1.378,,,,,
,driver_001,1,98.852,98.852,3.583,0.907,0.501,,,,,
,driver_001,1,96.991,96.991,2.497,1.093,0.662,,,,,
,driver_001,1,120.323,120.323,5.7,0.603,0.361,,,,,
,driver_001,1,101.597,101.597,1.34,1.103,1.34,,,,,
,driver_001,1,86.034,86.034,3.65,0.491,0.839,,,,,
,driver_001,1,86.479,86.479,1.172,0.482,1.172,,,,,
,driver_001,1,108.413,108.413,4.64,0.96,0.912,,,,,
,driver_001,1,97.933,97.933,4.379,0.502,0.794,,,,,
,driver_001,1,102.306,102.306,1.1,1.904,1.1,,,,,
,driver_001,1,139.816,139.816,4.65,4.121,2.083,,,,,
,driver_001,1,98.042,98.042,2.384,1.062,1.21,,,,,
,driver_001,1,138.257,138.257,1.155,1.387,1.155,,,,,
,driver_001,1,96.075,96.075,0.0,1.676,,,,,,
,driver_001,1,73.004,73.004,0.0,0.761,,,,,,
,driver_001,1,81.953,81.953,0.0,0.866,,,,,,
,driver_001,1,75.627,75.627,4.173,0.699,0.523,,,,,
,driver_001,1,95.027,95.027,7.192,0.897,1.609,,,,,
,driver_001,1,101.555,101.555,2.485,0.778,0.549,,,,,
,driver_001,1,129.467,129.467,18.16,1.094,1.749,,,,,
,driver_001,1,97.652,97.652,9.567,0.621,0.232,,,,,
,driver_001,1,94.864,94.864,2.666,0.572,0.672,,,,,
,driver_001,1,97.227,97.227,5.037,0.518,0.591,,,,,
,driver_001,1,124.279,124.279,12.935,3.471,1.107,,,,,
,driver_001,2,98.106,184.168,21.839,39.067,7.461,,,,,
,driver_001,2,93.74,202.828,16.564,0.459,1.05,,,,,
,driver_001,2,84.26,173.346,2.116,1.389,2.116,,,,,
,driver_001,2,101.865,214.83,11.007,0.366,0.884,,,,,
,driver_001,2,75.361,154.665,0.0,0.634,,,,,,
,driver_001,2,123.212,229.29,17.259,8.582,0.808,,,,,
,driver_001,2,110.048,224.426,3.232,2.543,0.758,,,,,
,driver_001,2,142.645,256.695,0.349,0.724,0.349,,,,,
,driver_001,2,104.022,218.668,10.014,1.049,0.091,,,,,
,driver_001,2,97.152,201.952,1.34,1.964,1.34,,,,,
,driver_001,2,173.974,296.278,15.842,0.709,0.062,,,,,
,driver_001,2,85.463,177.471,2.457,0.947,0.622,,,,,
,driver_001,2,104.493,216.154,2.394,1.597,2.394,,,,,
,driver_001,2,77.904,161.084,0.0,2.541,,,,,,
,driver_001,2,80.869,168.564,3.097,0.737,1.339,,,,,
,driver_001,2,96.906,197.59,5.328,0.738,0.964,,,,,
,driver_001,2,79.35,165.384,4.76,0.809,1.201,,,,,
,driver_001,2,130.196,236.55,3.752,2.02,1.115,,,,,
,driver_001,2,113.709,203.117,1.683,0.926,0.898,,,,,
,driver_001,2,103.788,212.895,0.0,0.885,,,,,,
,driver_001,2,117.796,243.564,4.647,2.789,1.303,,,,,
,driver_001,2,78.302,162.302,0.0,2.171,,,,,,
,driver_001,2,123.482,225.788,0.794,1.21,0.794,,,,,
,driver_001,2,100.27,207.259,0.132,1.552,0.132,,,,,
,driver_001,2,146.005,288.993,0.0,0.599,,,,,,
,driver_001,2,169.083,354.358,4.196,0.89,0.868,,,,,
,driver_001,2,154.074,271.175,1.322,0.82,1.322,,,,,
,driver_001,2,99.381,206.556,5.289,1.005,0.626,,,,,
,driver_001,2,114.26,232.638,8.446,0.737,1.767,,,,,
,driver_001,2,95.036,194.362,5.743,1.125,1.107,,,,,
,driver_001,2,80.016,166.394,1.272,0.792,1.272,,,,,
,driver_001,2,85.188,185.168,20.485,2.819,4.527,,,,,
,driver_001,2,170.497,333.853,0.989,0.675,0.289,,,,,
,driver_001,2,84.784,176.449,6.357,0.224,0.912,,,,,
,driver_001,2,200.61,379.981,0.0,1.671,,,,,,
,driver_001,2,111.058,213.746,17.778,0.525,0.744,,,,,
,driver_001,2,155.79,263.942,0.0,1.132,,,,,,
,driver_001,2,107.483,218.528,3.903,0.819,1.186,,,,,
,driver_001,2,135.751,246.229,1.637,1.016,1.637,,,,,
,driver_001,2,107.656,219.938,1.286,3.782,1.286,,,,,
,driver_001,2,166.81,310.144,0.0,2.398,,,,,,
,driver_001,2,79.829,165.495,2.868,1.267,2.868,,,,,
,driver_001,2,94.467,188.998,0.0,2.317,,,,,,
,driver_001,2,135.927,313.155,7.342,1.807,2.924,,,,,
,driver_001,2,100.805,202.102,2.345,2.378,2.345,,,,,
,driver_001,2,98.432,199.064,1.905,0.754,0.915,,,,,
,driver_001,2,108.666,219.349,0.778,1.355,0.778,,,,,
,driver_001,2,101.807,209.379,0.0,1.881,,,,,,
,driver_001,2,70.55,146.177,5.282,0.961,0.711,,,,,
,driver_001,2,100.287,206.415,6.69,0.462,1.07,,,,,
,driver_001,2,91.44,185.287,1.057,1.979,1.057,,,,,
,driver_001,2,90.11,182.518,2.034,0.852,1.148,,,,,
,driver_001,2,85.265,171.179,0.0,1.882,,,,,,
,driver_001,2,166.25,274.25,1.059,1.36,1.059,,,,,
,driver_001,2,142.712,262.25,1.599,1.631,1.599,,,,,
,driver_001,2,78.386,163.437,1.141,1.878,1.141,,,,,
,driver_001,2,96.564,198.338,7.272,1.484,0.682,,,,,
,driver_001,2,99.66,199.302,0.0,2.23,,,,,,
,driver_001,2,99.316,204.737,3.259,0.951,1.992,,,,,
,driver_001,2,82.636,171.003,0.0,1.04,,,,,,
,driver_001,2,76.814,159.532,3.623,1.242,1.442,,,,,
,driver_001,2,71.825,147.55,0.0,1.313,,,,,,
,driver_001,2,95.541,196.441,6.731,2.082,0.836,,,,,
,driver_001,2,163.027,352.039,10.956,0.974,1.095,,,,,
,driver_001,2,99.254,202.74,7.458,1.085,0.675,,,,,
,driver_001,2,89.318,186.677,5.314,2.137,1.077,,,,,
,driver_001,2,121.377,220.206,0.0,0.672,,,,,,
,driver_001,2,88.511,181.625,1.735,1.244,0.799,,,,,
,driver_001,2,100.945,203.087,1.202,2.53,1.202,,,,,
,driver_001,2,93.774,194.347,3.232,0.845,3.232,,,,,
,driver_001,2,108.341,224.899,59.095,,23.923,,,,,
,driver_001,2,78.412,160.055,2.016,1.865,0.594,,,,,
,driver_001,2,69.252,142.256,0.0,1.342,,,,,,
,driver_001,2,104.641,211.927,1.16,0.784,1.16,,,,,
,driver_001,2,100.132,201.843,1.399,1.353,1.399,,,,,
,driver_001,2,138.118,257.059,0.0,1.409,,,,,,
,driver_001,2,126.445,220.455,0.0,1.185,,,,,,
,driver_001,2,89.504,182.927,0.0,2.101,,,,,,
,driver_001,2,85.744,184.004,1.861,1.238,0.632,,,,,
,driver_001,2,87.247,184.572,15.723,1.254,0.352,,,,,
,driver_001,2,80.226,164.368,2.096,2.358,0.983,,,,,
,driver_001,2,116.779,236.166,0.0,1.521,,,,,,
